cueanexo,nombre,est_sector,est_ambito,est_barrio,est_localidad,nivel,lat,lon,barrio_asignado
140243503,ESCUELA NOCTURNA PAULA ALBARRACIN ANEXO VILLA OBISPO ANGELELLI,Estatal,Urbano,,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.5053,-64.1942,VILLA RIVADAVIA
140243700,ESCUELA CORNELIO SAAVEDRA,Estatal,Urbano,VILLA POSSE,CORDOBA,"[""1. Común - Primario""]",-31.441,-64.0899,SAN LORENZO
140243800,J.DE INF. JUAN M. PUEYRREDON,Estatal,Urbano,EMPALME,CORDOBA,"[""0. Común - Inicial""]",-31.4395,-64.1264,EMPALME
140243900,GOBERNADOR JOSE ANTONIO CEBALLOS,Estatal,Urbano,ITUZAINGO ANEXO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4652,-64.082,ITUZAINGO ANEXO
140244000,PTE. DR. ARTURO UMBERTO ILLIA,Estatal,Urbano,JOSE IGNACIO DIAZ 3º SECCION,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4477,-64.1391,JOSE IGNACIO DIAZ SECCION 1
140244003,PTE. DR. ARTURO UMBERTO ILLIA ANEXO CENTRO DE CAPACITACION EN TRANSPORTE Y TRANSITO,Estatal,Urbano,FERROVIARIO MITRE,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4337,-64.1393,JOSE IGNACIO DIAZ SECCION 1
140243504,ESCUELA NOCTURNA PAULA ALBARRACIN EXT. AULICA SUVICO ,Estatal,Urbano,CENTRO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.41,-64.1855,URQUIZA
140244004,PTE. DR. ARTURO UMBERTO ILLIA ANEXO PARQUE EDUCATIVO SURESTE-EL RENUEVO,Estatal,Urbano,PARQUE EDUCATIVO SURESTE-EL RENUEVO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4627,-64.1036,LOS SAUCES
140245300,INSTITUTO NUESTRA MADRE DE LA MERCED,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3878,-64.1838,SAN MARTIN
140245400,INST. SUP. DE FORMACION DOCENTE NUESTRA MADRE DE LA MERCED,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""3. Común - Superior""]",-31.3879,-64.1838,SAN MARTIN
140245500,ESC. SUP. DE TURISMO Y HOTELERIA MARCELO MONTES PACHECO,Estatal,Urbano,CHATEAU CARRERAS,CORDOBA,"[""3. Común - Superior""]",-31.3717,-64.2514,COLINAS DEL CERRO
140245800,ESCUELA PRESIDENTE SARMIENTO,Estatal,Urbano,COFICO,CORDOBA,"[""1. Común - Primario""]",-31.4029,-64.1828,SAN MARTIN
140246000,ESCUELA PROVINCIA DE FORMOSA,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3963,-64.19,SAN MARTIN
140246100,J.DE INF. PRESIDENTE SARMIENTO,Estatal,Urbano,COFICO,CORDOBA,"[""0. Común - Inicial""]",-31.4026,-64.1829,SAN MARTIN
140249800,ESCUELA GRAL. FRANCISCO ORTIZ DE OCAMPO,Estatal,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4149,-64.1775,URQUIZA
140250700,J.DE INF. GENERAL MANUEL BELGRANO,Estatal,Urbano,SANTA RITA,CORDOBA,"[""0. Común - Inicial""]",-31.4487,-64.1696,VILLA REVOL
140259800,COLEGIO  ARTURO CAPDEVILA,Privado,Urbano,AMPLIACION RESIDENCIAL AMERICA,CORDOBA,"[""1. Común - Primario""]",-31.3767,-64.1634,GENERAL BUSTOS
140259900,DOCTOR PEDRO CARANDE CARRO,Estatal,Urbano,CENTRO AMERICA,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""5. Hospitalaria""]",-31.3713,-64.1703,VILLA AZALAIS OESTE
140260100,ESCUELA NOCTURNA FRAY LUIS BELTRAN,Estatal,Urbano,VILLA AZALAIS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3729,-64.1521,VILLA AZALAIS
140260200,J.DE INF. BERNARDINO RIVADAVIA,Estatal,Urbano,VILLA AZALAIS,CORDOBA,"[""0. Común - Inicial""]",-31.3765,-64.1527,VILLA AZALAIS
140260101,ESCUELA NOCTURNA FRAY LUIS BELTRAN ANEXO JUAN PAREDES,Estatal,Urbano,JUAN PABLO II,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3644,-64.1565,GENERAL MOSCONI
140260102,ESCUELA NOCTURNA FRAY LUIS BELTRAN ANEXO EXT. AULICA VILLA AZALAIS,Estatal,Urbano,VILLA AZALAIZ,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3745,-64.1553,VILLA AZALAIS
140265400,COLEGIO NUESTRA SEÑORA DE NIEVA,Privado,Urbano,GUEMES,CORDOBA,"[""1. Común - Primario""]",-31.4197,-64.1918,URQUIZA
140265500,ESCUELA PRESIDENTE ROQUE SAENZ PEÑA,Estatal,Urbano,GUEMES,CORDOBA,"[""1. Común - Primario""]",-31.4266,-64.1916,GUEMES
140265700,ESCUELA DR. CARLOS VAZ FERREIRA,Estatal,Urbano,BELLA VISTA,CORDOBA,"[""1. Común - Primario""]",-31.4327,-64.2049,BELLA VISTA
140265900,J.DE INF. ESTADOS UNIDOS DE NORTEAMERICA,Estatal,Urbano,PASO DE LOS ANDES,CORDOBA,"[""0. Común - Inicial""]",-31.4173,-64.2056,CUPANI
140266000,J.DE INF. ROQUE SAENZ PEÑA,Estatal,Urbano,GUEMES,CORDOBA,"[""0. Común - Inicial""]",-31.4267,-64.1917,GUEMES
140266700,ESCUELA ALMAFUERTE,Estatal,Urbano,SAN FERNANDO,CORDOBA,"[""1. Común - Primario""]",-31.4473,-64.1926,LAS FLORES
140267600,COLEGIO PQUIAL SAN FRANCISCO DE ASIS,Privado,Urbano,LAS FLORES,CORDOBA,"[""1. Común - Primario""]",-31.4538,-64.1976,LAS FLORES
140268400,ESCUELA SUPERIOR DE ARTES APLICADAS LINO ENEA SPILIMBERGO,Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""3. Común - Superior""]",-31.4345,-64.1748,CRISOL SUD
140268500,CONSERVATORIO SUPERIOR DE MUSICA FELIX TOMAS GARZON,Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""3. Común - Superior""]",-31.4349,-64.1749,CRISOL SUD
140268700,ESCUELA CADETES DE LA FUERZA AEREA ARGENTINA,Estatal,Urbano,VILLA ADELA,CORDOBA,"[""1. Común - Primario""]",-31.4391,-64.2512,VILLA ADELA
140269000,ESCUELA REMEDIOS ESCALADA DE SAN MARTIN,Estatal,Urbano,ROSEDAL,CORDOBA,"[""1. Común - Primario""]",-31.4352,-64.2264,ROSEDAL ANEXO
140269100,J. DE INF. PADRE JUAN BURON,Privado,Urbano,VILLA ADELA,CORDOBA,"[""0. Común - Inicial""]",-31.4395,-64.2493,VILLA ADELA
140270600,ESCUELA ESPECIAL DR. RAUL CARREA,Estatal,Urbano,CENTRO,CORDOBA,"[""4. Especial""]",-31.4204,-64.1859,GUEMES
140271200,ESCUELA MANUEL LUCERO,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3911,-64.1817,SAN MARTIN
140271500,COLEGIO PQUIAL. NUESTRA SEÑORA DEL CARMEN,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3816,-64.1832,HIPOLITO IRIGOYEN
140271700,J.DE INF. SIMON BOLIVAR,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.3813,-64.1785,HIPOLITO IRIGOYEN
140271800,ESCUELA SIMON BOLIVAR,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3804,-64.1839,HIPOLITO IRIGOYEN
140271900,J.DE INF. PROVINCIA DE ENTRE RIOS,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.3866,-64.1861,SAN MARTIN
140272000,ESCUELA PROVINCIA DE ENTRE RIOS,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3866,-64.1858,SAN MARTIN
140276100,CENTRO DE RECURSOS EDUCATIVOS PARA PERSONAS CON DISCAPACIDAD JULIAN BAQUERO,Estatal,Urbano,ARGUELLO,CORDOBA,"[""4. Especial""]",-31.3568,-64.242,COLINAS DEL CERRO
140276200,COLEGIO NUESTRA SRA. DEL VALLE,Privado,Urbano,VILLA LOS ANGELES,CORDOBA,"[""1. Común - Primario""]",-31.3603,-64.2395,COLINAS DEL CERRO
140276300,COLEGIO PADRE CLARET,Privado,Urbano,PADRE CLARET,CORDOBA,"[""1. Común - Primario""]",-31.3577,-64.2391,COLINAS DEL CERRO
140277600,RAUL VICTORINO MARTINEZ,Estatal,Urbano,QUINTAS DE ARGUELLO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.341,-64.2681,LA SALLE
140278400,COLEGIO EVANGELICO WILLIAM C. MORRIS,Privado,Urbano,ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4141,-64.1968,URQUIZA
140282700,ESCUELA MARTHA ALCIRA SALOTTI,Estatal,Urbano,IPV ARGUELLO NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3319,-64.2461,CERRITO AUTODROMO
140282800,DOCTOR HORACIO GARCIA,Estatal,Urbano,VILLA CORNU,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.3168,-64.2669,VILLA CORNU
140282801,DOCTOR HORACIO GARCIA ANEXO COOPERATIVA 3 DE NOVIEMBRE,Estatal,Urbano,COOPERATIVA 3 DE NOVIEMBRE,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3298,-64.2481,CERRITO AUTODROMO
140282802,DOCTOR HORACIO GARCIA ANEXO B° MECANTIL,Estatal,Urbano,MERCANTIL,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3206,-64.2628,MERCANTIL
140283700,COLEGIO LA PRIMERA ENSEÑANZA,Privado,Urbano,ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4062,-64.1994,URQUIZA
140283800,INSTITUTO SUPERIOR CARLOS LEGUIZAMON,Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""3. Común - Superior""]",-31.434,-64.1794,VILLA REVOL
140283900,ESCUELA ING. JUAN MARIO MASJOAN,Estatal,Urbano,JARDIN,CORDOBA,"[""1. Común - Primario""]",-31.4476,-64.1716,VILLA REVOL
140286100,ESCUELA SAN JOSE DE CALAZANZ,Estatal,Urbano,INAUDI,CORDOBA,"[""1. Común - Primario""]",-31.4767,-64.1936,INAUDI
140286200,ESCUELA DOCTOR NICOLAS AVELLANEDA,Estatal,Urbano,VILLA SAN CARLOS,CORDOBA,"[""1. Común - Primario""]",-31.4704,-64.1692,CERVECEROS
140286300,ESCUELA LORENZO SUAREZ DE FIGUEROA,Estatal,Urbano,LA HUERTILLA,CORDOBA,"[""1. Común - Primario""]",-31.4721,-64.2018,CABO FARINA
140286400,COLEGIO SAN RAMON NONATO,Privado,Urbano,ALTO GENERAL PAZ,CORDOBA,"[""1. Común - Primario""]",-31.4106,-64.1572,YAPEYU
140286500,ESCUELA TTE. GRAL. PEDRO EUGENIO ARAMBURU,Estatal,Urbano,ALTO GENERAL PAZ,CORDOBA,"[""1. Común - Primario""]",-31.4051,-64.1566,GENERAL PUEYRREDON
140333100,ESC. ESP. PROF. ENRIQUE HUGO MORA,Estatal,Urbano,VIVERO NORTE,CORDOBA,"[""4. Especial""]",-31.3808,-64.1438,NUEVA ITALIA
140287600,ESCUELA NICOLAS BERROTARAN,Estatal,Urbano,JARDIN,CORDOBA,"[""1. Común - Primario""]",-31.4506,-64.1798,VILLA REVOL
140287800,INSTITUTO NIÑOS ARGENTINOS,Privado,Urbano,JARDIN ESPINOSA,CORDOBA,"[""1. Común - Primario""]",-31.4519,-64.1752,VILLA REVOL
140288500,ESCUELA GABRIELA MISTRAL,Estatal,Urbano,JUNIORS,CORDOBA,"[""1. Común - Primario""]",-31.4184,-64.1652,YAPEYU
140288800,J.DE INF. TTE. GRAL. PEDRO E. ARAMBURU,Estatal,Urbano,ALTO GENERAL PAZ,CORDOBA,"[""0. Común - Inicial""]",-31.405,-64.1566,GENERAL PUEYRREDON
140289400,COLEGIO SAGRADO CORAZON,Privado,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4031,-64.1674,GENERAL PUEYRREDON
140289700,ESCUELA DEAN FUNES,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""1. Común - Primario""]",-31.3984,-64.1659,GENERAL PUEYRREDON
140289900,COLEGIO LUIS MANUEL ROBLES,Privado,Urbano,PUEYRREDON,CORDOBA,"[""1. Común - Primario""]",-31.3996,-64.164,GENERAL PUEYRREDON
140290200,J.DE INF. DEAN FUNES,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.3986,-64.1658,GENERAL PUEYRREDON
140290300,INMACULADO CORAZON DE MARIA ADORATRICES,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4181,-64.1772,URQUIZA
140291600,ESCUELA ESPAÑA,Estatal,Urbano,ACOSTA,CORDOBA,"[""1. Común - Primario""]",-31.4256,-64.1221,EMPALME
140291700,ESCUELA PROVINCIA LA RIOJA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""1. Común - Primario""]",-31.4285,-64.1401,ACOSTA
140291800,J.DE INF. PROVINCIA LA RIOJA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""0. Común - Inicial""]",-31.4284,-64.1409,ACOSTA
140292000,ESCUELA GENERAL MARTIN GUEMES,Estatal,Urbano,MULLER,CORDOBA,"[""1. Común - Primario""]",-31.4129,-64.1392,MALDONADO
140292200,CENTRO EDUCATIVO GRECIA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""1. Común - Primario""]",-31.4206,-64.1388,MALDONADO
140292400,INST. DE ENSEÑANZA DOMINGO FAUSTINO SARMIENTO ,Privado,Urbano,SAN VICENTE,CORDOBA,"[""3. Común - Superior""]",-31.4206,-64.1546,YAPEYU
140292600,COLEGIO SAN JOSE,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4195,-64.1856,URQUIZA
140293400,ESCUELA VICENTE FIDEL LOPEZ,Estatal,Urbano,ALEM,CORDOBA,"[""1. Común - Primario""]",-31.3889,-64.1601,GENERAL BUSTOS
140293500,J.DE INF. JOSE DIAZ RODRIGUEZ,Estatal,Urbano,PATRICIOS OESTE,CORDOBA,"[""0. Común - Inicial""]",-31.3696,-64.1429,PATRICIOS ESTE
140293600,DOCTOR ALFREDO ORGAZ,Estatal,Urbano,AMPLIACION SAN JORGE,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.3723,-64.1336,RESIDENCIAL SAN JORGE
140293700,J.DE INF. JUAN MARIA GUTIERREZ,Estatal,Urbano,LOS BOULEVARES,CORDOBA,"[""0. Común - Inicial""]",-31.3434,-64.2249,LOS BOULEVARES
140291907,ESCUELA NOCTURNA JUAN GODOY ANEXO EXT. AULICA B° BAJADA SAN JOSE,Estatal,Urbano,BAJADA SAN JOSE,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4125,-64.1263,RENACIMIENTO
140293800,ESCUELA NOCTURNA MERCEDITAS DE SAN MARTIN,Estatal,Urbano,CENTRO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4112,-64.1872,URQUIZA
140295000,ESCUELA ANTONIO DEL VISO,Estatal,Urbano,SAN MARTIN,CORDOBA,"[""1. Común - Primario""]",-31.3853,-64.1964,SAN MARTIN
140295100,ESCUELA JOSE DE SAN MARTIN,Estatal,Urbano,SAN MARTIN,CORDOBA,"[""1. Común - Primario""]",-31.3912,-64.1937,SAN MARTIN
140293803,ESCUELA NOCTURNA MERCEDITAS DE SAN MARTIN ANEXO EXTENSION AULICA B° CENTRO,Estatal,Urbano,,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4126,-64.18,URQUIZA
140296900,ESCUELA MAHATMA GANDHI,Estatal,Urbano,LA FRANCE,CORDOBA,"[""1. Común - Primario""]",-31.3745,-64.208,ANA MARIA ZUMARAN
140297000,COLEGIO PARROQUIAL CEFERINO NAMUNCURA,Privado,Urbano,LA FRANCE,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.3741,-64.2093,LAS MARGARITAS
140297300,INST. SUP. NUESTRA SEÑORA Y SANTA INES,Privado,Urbano,LA FRANCE,CORDOBA,"[""3. Común - Superior""]",-31.3742,-64.2093,LAS MARGARITAS
140333300,ESCUELA SANTIAGO DERQUI,Estatal,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4112,-64.1872,URQUIZA
140304100,ESCUELA GDOR. JOSE VICENTE DE OLMOS,Estatal,Urbano,NUEVA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.426,-64.1897,GUEMES
140304600,COLEGIO NUESTRA SEÑORA DEL HUERTO,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4176,-64.1893,URQUIZA
140304700,INST. SUP. I.E.S. SIGLO 21 - COLEGIO UNIVERSITARIO,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""3. Común - Superior""]",-31.4227,-64.1843,GUEMES
140305100,ESCUELA REPUBLICA DEL LIBANO,Estatal,Urbano,URCA,CORDOBA,"[""1. Común - Primario""]",-31.3808,-64.2383,COLINAS DEL CERRO
140306800,ESCUELA OBISPO ESQUIU,Estatal,Urbano,VILLA ESQUIU,CORDOBA,"[""1. Común - Primario""]",-31.3591,-64.1079,VILLA ESQUIU
140307000,ESCUELA RAFAELA SANCHEZ DE CALDELARI,Estatal,Urbano,AYACUCHO,CORDOBA,"[""1. Común - Primario""]",-31.3797,-64.1711,GENERAL BUSTOS
140307300,ESCUELA FRANCISCO ANTONIO RIZZUTO,Estatal,Urbano,CENTRO AMERICA,CORDOBA,"[""1. Común - Primario""]",-31.3754,-64.1731,VILLA AZALAIS OESTE
140307400,COLEGIO PARROQUIAL LETTY STUCCHI BAUDON,Privado,Urbano,RESIDENCIAL AMERICA,CORDOBA,"[""1. Común - Primario""]",-31.3814,-64.1644,GENERAL BUSTOS
140307500,J.DE INF. DIVINO NIÑO JESUS(EX-LETTY STUCCHI BAUDON),Privado,Urbano,RESIDENCIAL AMERICA,CORDOBA,"[""0. Común - Inicial""]",-31.3821,-64.1609,GENERAL BUSTOS
140307600,J.DE INF. CURA BROCHERO,Estatal,Urbano,RESIDENCIAL AMERICA,CORDOBA,"[""0. Común - Inicial""]",-31.3789,-64.1609,GENERAL BUSTOS
140307700,COLEGIO PAULA MONTAL,Privado,Urbano,VILLA URQUIZA,CORDOBA,"[""1. Común - Primario""]",-31.3926,-64.2375,VILLA SIBURU
140308000,GOBERNADOR JUSTO PAEZ MOLINA,Estatal,Urbano,LAS PALMAS,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4018,-64.2438,LAS VIOLETAS
140308100,ESCUELA ISABEL LA CATOLICA,Estatal,Urbano,AERONAUTICO,CORDOBA,"[""1. Común - Primario""]",-31.4311,-64.2751,VILLA UNION
140308200,ESCUELA ANTARTIDA ARGENTINA,Estatal,Urbano,GENERAL DEHEZA,CORDOBA,"[""1. Común - Primario""]",-31.3956,-64.2724,PARQUE DON BOSCO
140308300,ESCUELA REPUBLICA DE VENEZUELA,Estatal,Urbano,CHATEAU CARRERAS,CORDOBA,"[""1. Común - Primario""]",-31.3858,-64.2586,COLINAS DEL CERRO
140308400,ESCUELA NOCTURNA JOAQUIN V. GONZALEZ,Estatal,Urbano,LAS VIOLETAS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4102,-64.2524,LAS VIOLETAS
140308500,ESCUELA PROF. ATILIO ARGUELLO,Estatal,Urbano,PARQUE REPUBLICA,CORDOBA,"[""1. Común - Primario""]",-31.4188,-64.2545,PARQUE REPUBLICA
140308600,J.DE INF. ISABEL LA CATOLICA,Estatal,Urbano,AERONAUTICO,CORDOBA,"[""0. Común - Inicial""]",-31.4311,-64.2747,VILLA UNION
140308700,J.DE INF. MAURO FERNANDEZ,Estatal,Urbano,RESIDENCIAL SAN ROQUE,CORDOBA,"[""0. Común - Inicial""]",-31.4294,-64.2425,AMEGHINO NORTE
140308800,J.DE INF. ROMA,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4097,-64.2176,ALBERDI
140310600,COLEGIO SANTA TERESA DE JESUS,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4172,-64.1862,URQUIZA
140310700,ESCUELA SUPERIOR DE BELLAS ARTES DR. JOSE FIGUEROA ALCORTA,Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""3. Común - Superior"",""8. Artística""]",-31.436,-64.1748,VILLA REVOL
140311400,COLEGIO INMACULADA CONCEPCION,Privado,Urbano,SAN MARTIN,CORDOBA,"[""1. Común - Primario""]",-31.3931,-64.2025,VILLA PAEZ
140311700,ESCUELA CONGRESO DE TUCUMAN,Estatal,Urbano,LAS MARGARITAS,CORDOBA,"[""1. Común - Primario""]",-31.3771,-64.2118,LAS MARGARITAS
140313500,COLEGIO JUVENILIA,Privado,Urbano,ANA MARIA ZUMARAN,CORDOBA,"[""1. Común - Primario""]",-31.376,-64.2016,ANA MARIA ZUMARAN
140313600,J.DE INF. JUVENILIA,Privado,Urbano,ANA MARIA ZUMARAN,CORDOBA,"[""0. Común - Inicial""]",-31.376,-64.2015,ANA MARIA ZUMARAN
140326300,INST. DE ED. ESP. A.P.A.D.I.M.,Privado,Urbano,RESIDENCIAL SANTA ROSA,CORDOBA,"[""4. Especial""]",-31.4747,-64.2028,INAUDI
140326400,AZOR GRIMAUT (ED. COMUN Y ADULTOS),Estatal,Urbano,COMERCIAL,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.4841,-64.2155,COMERCIAL
140326900,ESCUELA ALEJANDRO CARBO,Estatal,Urbano,ALEJANDRO CARBO,CORDOBA,"[""1. Común - Primario""]",-31.481,-64.2043,COMERCIAL
140327000,ESCUELA PTE. DR. ARTURO UMBERTO ILLIA,Estatal,Urbano,RESIDENCIAL SANTA ROSA,CORDOBA,"[""1. Común - Primario""]",-31.4775,-64.2076,COMERCIAL
140330700,ESCUELA NUEVA JUAN MANTOVANI,Privado,Urbano,VILLA BELGRANO,CORDOBA,"[""1. Común - Primario""]",-31.3539,-64.2503,COLINAS DEL CERRO
140330900,J.DE INF. WILLIAN C. MORRIS,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4142,-64.1968,URQUIZA
140331000,ESCUELA PEDRO GOYENA,Estatal,Urbano,BRIGADIER SAN MARTIN,CORDOBA,"[""1. Común - Primario""]",-31.4394,-64.1409,JOSE IGNACIO DIAZ SECCION 1
140331600,ESCUELA PROVINCIA DE CATAMARCA,Estatal,Urbano,LAS FLORES,CORDOBA,"[""1. Común - Primario""]",-31.4512,-64.2007,LAS FLORES
140332000,ESCUELA RAUL ANGEL FERREYRA,Estatal,Urbano,S.E.P.,CORDOBA,"[""1. Común - Primario""]",-31.4596,-64.1639,CERVECEROS
140332100,J.DE INF. MERCEDES DE SAN MARTIN,Estatal,Urbano,CRISOL SUR,CORDOBA,"[""0. Común - Inicial""]",-31.4349,-64.165,CRISOL SUD
140332300,ESCUELA JOSE HERNANDEZ,Estatal,Urbano,COLON,CORDOBA,"[""1. Común - Primario""]",-31.4383,-64.1574,JARDIN DEL PILAR
140332400,ESCUELA HILARIO ASCASUBI,Estatal,Urbano,COLON,CORDOBA,"[""1. Común - Primario""]",-31.4389,-64.1539,JARDIN DEL PILAR
140332500,ESCUELA GENERAL MANUEL BELGRANO,Estatal,Urbano,OÑA,CORDOBA,"[""1. Común - Primario""]",-31.4503,-64.1658,BIALET MASSE
140332600,DOCTOR ERNESTO MOLINARI ROMERO,Estatal,Urbano,PARQUE SAN CARLOS,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4498,-64.1625,BIALET MASSE
140332700,COLEGIO SANTA INFANCIA,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4082,-64.1794,URQUIZA
140332900,COLEGIO DE LA SAGRADA FAMILIA,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4084,-64.1852,URQUIZA
140334100,INST. SUP. PROF. CS. ECON. Y CS. JUR. DR. JOSE A.ORTIZ Y HERRERA,Estatal,Urbano,GENERAL PAZ,CORDOBA,"[""3. Común - Superior""]",-31.414,-64.1645,YAPEYU
140335000,ESCUELA MARIANO FRAGUEIRO,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""1. Común - Primario""]",-31.425,-64.1414,ACOSTA
140335100,J.DE INF. PRESIDENTE RIVADAVIA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""0. Común - Inicial""]",-31.424,-64.1642,CRISOL SUD
140335200,ESCUELA NOCTURNA SAN LORENZO,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.477,-64.0864,ITUZAINGO ANEXO
140335300,ESCUELA PRESIDENTE RIVADAVIA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""1. Común - Primario""]",-31.424,-64.164,CRISOL SUD
140335800,"INST. DE REHABILITACIÓN, EDUCACIÓN Y FORMACIÓN PARA EL DISCAPACITADO MENTAL (Ex I.R.A.M)",Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""4. Especial""]",-31.427,-64.1699,CRISOL SUD
140336100,COLEGIO SANTA MARGARITA DE CORTONA,Privado,Urbano,SAN VICENTE,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4215,-64.1458,YAPEYU
140336300,J.DE INF. JOSE MARIA BEDOYA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""0. Común - Inicial""]",-31.4256,-64.1491,YAPEYU
140336400,J.DE INF. ESTEBAN ECHEVERRIA,Estatal,Urbano,SAN VICENTE,CORDOBA,"[""0. Común - Inicial""]",-31.4209,-64.153,YAPEYU
140337500,J.DE INF. TAMBORCITO DE TACUARI,Estatal,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3361,-64.269,VILLA 9 DE JULIO
140337600,ESCUELA GENERAL MARTIN M. DE GUEMES,Estatal,Urbano,QUINTAS DE ARGUELLO,CORDOBA,"[""1. Común - Primario""]",-31.3389,-64.2702,LA SALLE
140337800,CENTRO EDUCACIONAL SAN JORGE,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4166,-64.1795,URQUIZA
140340700,COLEGIO FRANCISCO LUIS BERNARDEZ,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""1. Común - Primario""]",-31.3808,-64.2291,VILLA SIBURU
140341800,ESCUELA BATERIA LIBERTAD,Estatal,Urbano,LOMAS DEL SUQUIA,CORDOBA,"[""1. Común - Primario""]",-31.3997,-64.2535,LOS ROBLES
140341900,J.DE INF. BATERIA LIBERTAD,Estatal,Urbano,VILLA MAFEKIN,CORDOBA,"[""0. Común - Inicial""]",-31.4023,-64.2573,LOS ROBLES
