stop_id,stop_name,stop_lat,stop_lon,barrio_asignado
C0048,Avenida Amadeo Sabattini 4319,-31.43673,-64.12935,EMPALME
C0028,Sánchez De Loria 5082,-31.45982,-64.10828,FERREYRA
C4014,Avenida Colón 422,-31.41183,-64.18932,URQUIZA
C1276,José Massetti 8065,-31.329500803285168,-64.2618552222848,ARGUELLO
C0404,José Massetti 8173,-31.32821776767645,-64.26118232309818,ARGUELLO
C2034,Jacinto de Altoaguirre 1709,-31.38805,-64.1341,YOFRE NORTE
C2010,Tomás de Rocamora 2299,-31.37162,-64.13986,PATRICIOS ESTE
C3114,Julio de Vedia 3132,-31.37406,-64.13822,RESIDENCIAL SAN JORGE
C3096,Alsina 1743,-31.38802,-64.13338,YOFRE NORTE
C3066,Roma 1002,-31.40467,-64.16667,GENERAL PUEYRREDON
C3042,Río Negro 1377,-31.427263,-64.210226,CUPANI
C3024,Avenida Fuerza Aérea 3773,-31.43216,-64.23805,AMEGHINO NORTE
C3004,Aviador Silvio Pettirossi 3229,-31.44615,-64.24813,ESTACION FLORES
C1348,Avenida Carlos Federico Gauss 5311,-31.36048,-64.25252,COLINAS DEL CERRO
C1324,Avenida Recta Martinoli 7937,-31.34737000000001,-64.27111,LA SALLE
C1666,Bulevar Chacabuco 590,-31.33931,-64.29611,VILLA RIVERA INDARTE
C0562,Avenida Recta Martinoli 8818,-31.3446,-64.28637,LA SALLE
C4080,Chile 399,-31.431462,-64.184428,GUEMES
C0598,Avenida Ricardo Rojas 7954,-31.334622,-64.272463,VILLA 9 DE JULIO
C4122,Bulevar Chacabuco 830,-31.42722,-64.1843,GUEMES
C0632,San Jerónimo 246,-31.315243,-64.304277,VILLA RIVERA INDARTE
C4088,Bulevar Arturo Illia 531,-31.422584413223003,-64.17884353548288,GUEMES
C0616,Avenida Enrique Bodereau 8644,-31.323091,-64.288455,VILLA ALLENDE PARQUE
C1579,José Méndez 5001,-31.45837,-64.091556,LOS SAUCES
C1558,Tulumba S/N,-31.44992,-64.1097,SAN LORENZO
C0460,Avellaneda 345,-31.45004,-64.10794,SAN LORENZO
C0438,William Bragg 5166,-31.46069,-64.0849,ITUZAINGO ANEXO
C1478,Avenida General Manuel Savio 6328,-31.46097,-64.11284,FERREYRA
C0210,Molleyaco 8085,-31.32238,-64.277364,VILLA 9 DE JULIO
C1440,Calingasta 5780,-31.44114944527732,-64.11141514778139,VILLA BUSTOS
C1422,Avenida La Cordillera 3443,-31.36562,-64.22161,LAS MARGARITAS
C1384,Oscar Cabalén 6318,-31.32929,-64.24726,CERRITO AUTODROMO
C0324,Rodríguez del Busto 3883,-31.36767,-64.22085,LAS MARGARITAS
C0317,Avenida Cangallo 3118,-31.445707822044383,-64.11877512931825,VILLA BUSTOS
C0310,Calingasta 5619,-31.44100298772872,-64.11394715309144,VILLA BUSTOS
C0328,Avenida La Cordillera 3762,-31.3642,-64.22474,LAS MARGARITAS
C1272,Italo Bizio 7252,-31.32642610108295,-64.26016690266783,ARGUELLO
C1256,Eugenio Pizzolatto 7120,-31.32138,-64.25965,MERCANTIL
C0422,Eugenio Pizzolatto 7041,-31.32178,-64.25858,MERCANTIL
C0402,José Massetti 8092,-31.32939,-64.26168,ARGUELLO
C0276,Chaquira 7205,-31.31963,-64.26557,COOPERATIVA 16 DE NOVIEMBRE
C0264,Punilla 2100,-31.43093,-64.13208,ACOSTA
C0688,Tinogasta 5709,-31.437181,-64.11208,VILLA BUSTOS
C0236,Fiambala 4899,-31.43859,-64.1234,EMPALME
C0288,Avenida Donato Álvarez 9600,-31.31428056,-64.27587222,VILLA CORNU
C1234,Cangallo 2117,-31.43442,-64.11924,EMPALME
C1472,Piedra Labrada 7996,-31.325679138546896,-64.2735278606415,VILLA 9 DE JULIO
C1400,Miguel Potel Junot 6562,-31.34675,-64.24344,LAS CORTADERAS
C0348,Bulevar Los Alemanes 5761,-31.34368,-64.24188,LAS CORTADERAS
C0096,Avenida Caraffa 2064,-31.38968,-64.20693,VILLA PAEZ
C0090,Avenida Castro Barros 1289,-31.393696,-64.202146,SAN MARTIN
C0120,Avenida Rafael Núñez 4072,-31.37099,-64.2309,COLINAS DEL CERRO
C1111,Ucacha 2200,-31.433543,-64.133399,ACOSTA
C1618,Avenida Enrique Bodereau S/N,-31.33459754678029,-64.28820826113224,VILLA RIVERA INDARTE
C1206,Avenida Donato Álvarez 7787,-31.33196,-64.26314,VILLA 9 DE JULIO
C1184,Cauque 7548,-31.31829,-64.27112,VILLA CORNU
C1166,Presidente Perón 8559,-31.30777000000001,-64.28509,VILLA ALLENDE PARQUE
C0152,Heriberto Martínez 6809,-31.3416,-64.26378,LA SALLE
C4118,Mariano Fragueíro 239,-31.4105,-64.19245,URQUIZA
C0036,Avenida Amadeo Sabattini 5351,-31.45382,-64.11442,SAN LORENZO
C0016,Av. Vucetich 6743-6659,-31.46499,-64.09441,LOS SAUCES
C2024,Jacinto de Altoaguirre 2525,-31.38009,-64.13408,RESIDENCIAL SAN JORGE
C2004,Julio de Vedia 3685,-31.36797,-64.13816,PATRICIOS ESTE
C3102,Alsina 2342,-31.38197,-64.13334,YOFRE NORTE
C3080,Abad e Illana 2400,-31.39442,-64.15544,GENERAL PUEYRREDON
C3070,Roma 1448,-31.40008,-64.16839,GENERAL PUEYRREDON
C4022,Avenida Emilio Olmos 236,-31.41467352573949,-64.17997241020204,URQUIZA
C3048,Avenida Pueyrredón 1449,-31.42165,-64.20742,CUPANI
C3010,Aviador Silvio Pettirossi 2623,-31.43926,-64.24806,VILLA ADELA
C1356,Avenida Simón Laplace 5385,-31.36122,-64.24866,COLINAS DEL CERRO
C1334,Avenida Recta Martinoli 6676,-31.34828,-64.25691,LA SALLE
C1312,Avenida Recta Martinoli 8819,-31.3445,-64.28675,LA SALLE
C1670,Manuel de Falla 6801,-31.34112064351108,-64.29111778736115,VILLA RIVERA INDARTE
C4036,Avenida General Paz 19,-31.414886692689773,-64.18665647506714,URQUIZA
C0597,Avenida Ricardo Rojas 7706,-31.334935,-64.267337,VILLA 9 DE JULIO
C4222,Avenida Ciudad De Valparaíso S/N,-31.43554,-64.185161,GUEMES
C0630,San Jerónimo,-31.314617101082952,-64.30087491058073,VILLA RIVERA INDARTE
MA-00000572,Avenida Enrique Bodereau 8302,-31.326567168471588,-64.28846783758198,VILLA RIVERA INDARTE
C1580,A Capilla De Los Remedios 7216,-31.45837,-64.08786,ITUZAINGO ANEXO
C1560,Avenida Castro Barros 958,-31.44995,-64.10804,SAN LORENZO
C0471,Delfín Huerco 4464,-31.45235276919891,-64.11181211471559,SAN LORENZO
C0394,A Capilla De Los Remedios 6495,-31.45934000000001,-64.09859,LOS SAUCES
C1506,Avenida Gdor. Amadeo Sabattini S/N,-31.48855,-64.07882,ITUZAINGO ANEXO
C1496,Manzana 44 Casa 5,-31.47742,-64.08625,ITUZAINGO ANEXO
C4200,Paraná 118,-31.41935221433646,-64.1780197620392,URQUIZA
C1458,Molleyaco 8099,-31.32245,-64.27771,VILLA 9 DE JULIO
C0220,Lighen 9500,-31.31576,-64.27828,VILLA ALLENDE PARQUE
C0200,Piedra Labrada 8078,-31.325558,-64.275326,VILLA 9 DE JULIO
C0170,Cipriano Perelló 5114,-31.46722,-64.11406,FERREYRA
C1428,Curapaligüe 3399,-31.37238,-64.22202,LAS MARGARITAS
C1406,Avenida Rafael Núñez 5120,-31.35682530757101,-64.24160957336427,COLINAS DEL CERRO
C1392,Juan Gálvez 7348,-31.33687791862872,-64.2457938194275,CERRITO AUTODROMO
C0311,José Ignacio De La Roza S/N,-31.442019,-64.109226,VILLA BUSTOS
C0488,Domingo Selva 5998,-31.34058,-64.24365,LAS CORTADERAS
C0336,Avenida La Cordillera 4678,-31.35992,-64.23463,LOS BOULEVARES
C1260,Malalco 7146,-31.32212,-64.26251,MERCANTIL
C1280,A Capilla De Los Remedios 5941,-31.460557621734782,-64.10480618476869,FERREYRA
C0408,Valerio Beta 7147,-31.32555,-64.26023,ARGUELLO
C0398,Pedro Vargas S/N,-31.460408,-64.105155,FERREYRA
C0194,Avenida Donato Álvarez 8268,-31.32733,-64.26674,VILLA 9 DE JULIO
C0680,Calingasta 5772,-31.441136,-64.111528,VILLA BUSTOS
C0692,Tinogasta 5405,-31.437259,-64.116608,VILLA BUSTOS
C0230,Presidente Perón 8544,-31.30788,-64.28432,VILLA ALLENDE PARQUE
C1674,Fiambala 4893,-31.438962,-64.123523,EMPALME
C1224,Junín 4652,-31.42981,-64.12561,EMPALME
C1214,Avenida Donato Álvarez 7243,-31.3386,-64.25735,ARGUELLO
C1092,Huelva 1451,-31.430805318198026,-64.16747331619264,CRISOL SUD
C0370,Oscar Cabalén 6594,-31.329277577424943,-64.25188043172966,ARGUELLO
C0132,Avenida Rafael Núñez 5200,-31.35588,-64.24259,COLINAS DEL CERRO
C0100,Avenida Caraffa 2578,-31.38763,-64.21334,LAS MARGARITAS
C0378,Eugenio Pizzolatto 6880,-31.32247,-64.25652,MERCANTIL
C0116,Avenida Rafael Núñez 3901,-31.37369,-64.22853,LAS MARGARITAS
C1192,Chaquira 7200,-31.31942,-64.26521,COOPERATIVA 16 DE NOVIEMBRE
C1176,Avenida Donato Álvarez 9689,-31.31318611,-64.276875,VILLA ALLENDE PARQUE
C1616,Avenida Enrique Bodereau S/N,-31.331452530389097,-64.28824815899134,VILLA RIVERA INDARTE
C0162,José León Sandoval 7992,-31.340743,-64.271859,LA SALLE
C0144,Avenida Ricardo Rojas 6984,-31.34039,-64.25656,ARGUELLO
C0122,Avenida Rafael Núñez 4229,-31.36906,-64.23251,COLINAS DEL CERRO
C1366,Peña S/N,-31.318301145477516,-64.2547631263733,MERCANTIL
C4242,Avenida Cruz Roja Argentina 501,-31.44293,-64.18985,LAS FLORES
C3030,Avenida Fuerza Aérea 2817,-31.431354592580263,-64.22616876661777,ROSEDAL ANEXO
C2026,Jacinto de Altoaguirre 2305,-31.38197,-64.13408,YOFRE NORTE
C3122,Julio de Vedia 3792,-31.36611,-64.13816,PATRICIOS ESTE
C3100,Alsina 2161,-31.38386,-64.13335,YOFRE NORTE
C3062,Roma 402,-31.41085,-64.16437,GENERAL PUEYRREDON
C2084,Avenida Fuerza Aérea 1848,-31.43038,-64.21456,BELLA VISTA
C3020,Avenida Fuerza Aérea Argentina 4311,-31.43257,-64.2443,VILLA ADELA
C4008,Avenida Colón 754,-31.41063,-64.19325,URQUIZA
C1342,Avenida Carlos Federico Gauss 5807,-31.35466,-64.25017,COLINAS DEL CERRO
C1322,Avenida Recta Martinoli 8107,-31.347178,-64.273731,LA SALLE
C1658,Avenida Zanon Eguia 10159,-31.3339,-64.30591,VILLA RIVERA INDARTE
C0556,Avenida Recta Martinoli 8338,-31.34683,-64.27832,LA SALLE
C4072,Avenida Hipólito Yrigoyen 368,-31.42445,-64.18679,GUEMES
C1614,Agrimensor Enrique Bodereau 8081,-31.32930834905877,-64.28821563720705,VILLA RIVERA INDARTE
C1596,San Jerónimo 541,-31.314671,-64.300938,VILLA RIVERA INDARTE
C0594,Ducasse 1062,-31.403731,-64.194218,SAN MARTIN
C0620,Avenida Enrique Bodereau 9172,-31.31664010108295,-64.28810090922549,VILLA ALLENDE PARQUE
C1581,A Capilla De Los Remedios 7351,-31.458567,-64.086058,ITUZAINGO ANEXO
C1569,Eduardo Baravalle 6200,-31.455382,-64.101877,SAN LORENZO
C0469,Avenida Amadeo Sabattini 5395,-31.455931,-64.111887,SAN LORENZO
C0440,William Bragg 5102,-31.45882,-64.08491,ITUZAINGO ANEXO
C0648,Avenida Gdor. Amadeo Sabattini S/N,-31.48995,-64.07923,ITUZAINGO ANEXO
C1514,Córdoba S/N,-31.48991,-64.08339,ITUZAINGO ANEXO
C1137,Avenida General Manuel Savio 6309,-31.460310525686893,-64.11304056644441,FERREYRA
C1468,Piedra Labrada 8273,-31.325584,-64.279925,VILLA 9 DE JULIO
C1450,Cruz Alta 8315,-31.315,-64.28142,VILLA ALLENDE PARQUE
C0208,Molleyaco 8113,-31.323477,-64.279517,VILLA ALLENDE PARQUE
C0181,Avenida General Manuel Savio 6402,-31.460429497939494,-64.11121129989625,FERREYRA
C1439,Avenida Cangallo 2969,-31.443721568665325,-64.11856055259706,VILLA BUSTOS
C1420,Avenida La Cordillera 3719,-31.36456,-64.22409,LAS MARGARITAS
C1378,Julio Tristany 8112,-31.328971266824173,-64.25207823514938,ARGUELLO
C4750,Octavio Suárez 7893,-31.33174607351751,-64.24677550792696,CERRITO AUTODROMO
C1278,Juan Manuel Fangio 7975,-31.33045,-64.26232,ARGUELLO
C0274,Chaquira 7327,-31.3204,-64.26711,VILLA CORNU
C0258,Tancacha 1892,-31.43201,-64.12793,EMPALME
C0690,Tinogasta 5561,-31.437213,-64.114264,VILLA BUSTOS
C0294,Avenida Donato Álvarez 10095,-31.3084,-64.28034,VILLA ALLENDE PARQUE
C1236,Pedro Medrano 5134,-31.43530000000001,-64.12004,EMPALME
C1218,Punilla 2200,-31.43273,-64.13439,ACOSTA
C1188,Tabacué 9176,-31.31652,-64.2671,VILLA CORNU
C0150,Heriberto Martínez 7113,-31.33871,-64.26311,VILLA 9 DE JULIO
C0136,Avenida Rafael Núñez 5718,-31.35105,-64.247629,LAS CORTADERAS
c0032,Avenida Amadeo Sabattini 5427,-31.456675507324768,-64.11134909838437,SAN LORENZO
C0012,Av. Vucetich 7123,-31.46503,-64.08891,ITUZAINGO ANEXO
C1158,Av. Vucetich 7414-7498,-31.46497610108295,-64.08393680947988,ITUZAINGO ANEXO
C1138,Avenida Amadeo Sabattini 5810,-31.46172,-64.10642,FERREYRA
MA-00000487,Avenida Caraffa 2724,-31.386937117930117,-64.2154963390486,LAS MARGARITAS
C0340,Francisco de Olea 5703,-31.35044,-64.24668,LAS CORTADERAS
C0544,Avenida Recta Martinoli 7056,-31.347892112537483,-64.26140427589418,LA SALLE
C0094,Avenida Caraffa 1892,-31.3905,-64.20425,VILLA PAEZ
C1398,Horacio Elkin 5701,-31.34525,-64.24202,LAS CORTADERAS
C0114,Avenida Rafael Núñez 3758,-31.375182,-64.22712,LAS MARGARITAS
C1024,Avenida Rafael Núñez 6305,-31.34412,-64.25191,ARGUELLO
C1006,Bartolomé Salom 6971,-31.340834,-64.270014,LA SALLE
C7445,M. Álvarez de Las Casas 270,-31.37969,-64.170826,GENERAL BUSTOS
C1242,Torre Revello S/N,-31.31808117159163,-64.25926923751832,MERCANTIL
C1164,Antucura 10090,-31.307439321227168,-64.2869818210602,VILLA ALLENDE PARQUE
C2032,Jacinto de Altoaguirre 2013,-31.3853,-64.13412,YOFRE NORTE
C3116,Julio de Vedia 3334,-31.37175,-64.13823,PATRICIOS ESTE
C3094,Avenida Malvinas Argentinas 2677,-31.38932000000001,-64.1357,YOFRE NORTE
C3088,Avenida Malvinas Argentinas 2195,-31.39103,-64.14296,LOS PINOS
C3082,Juan C. Tissera 2500,-31.39358,-64.15279,GENERAL PUEYRREDON
C3072,Avenida Bulnes 1670,-31.39819,-64.16619,GENERAL BUSTOS
C3056,Avenida 24 de Septiembre 956,-31.414918,-64.170141,YAPEYU
C4134,Mariano Moreno 957,-31.42304,-64.20149,CUPANI
C3036,Avenida Fuerza Aérea 2097,-31.43075,-64.21739,ROSEDAL ANEXO
C3016,Aviador Silvio Pettirossi 2033,-31.43348,-64.24806,VILLA ADELA
C1358,Avenida Simón Laplace 5518,-31.36014,-64.24605,COLINAS DEL CERRO
C1336,Avenida Recta Martinoli 6281,-31.34906,-64.2536,LA SALLE
C1316,Avenida Recta Martinoli 8541,-31.34669,-64.2817,LA SALLE
C1656,Ricardo Santos 10330,-31.33333,-64.30745,VILLA RIVERA INDARTE
C0554,Avenida Recta Martinoli 8196,-31.347008,-64.276121,LA SALLE
C4244,Avenida Cruz Roja Argentina 658,-31.44265,-64.18759,LAS FLORES
C0614,Avenida Enrique Bodereau 8301,-31.326664354731527,-64.28869843482973,VILLA RIVERA INDARTE
C1592,San Lorenzo,-31.31573810108295,-64.30683690982977,VILLA RIVERA INDARTE
C0590,Ramirez de Velazco 580,-31.404218,-64.188581,SAN MARTIN
C4208,Avenida Cruz Roja Argentina 337,-31.44312,-64.19257,LAS FLORES
C0618,Avenida Enrique Bodereau 8864,-31.319803,-64.288291,VILLA ALLENDE PARQUE
C1583,Arturo Compton 5202,-31.461034,-64.084464,ITUZAINGO ANEXO
C1570,Avenida Torcuato Wermuth 4796,-31.45686,-64.1018,LOS SAUCES
C0472,Martín Zapata 4608,-31.4543,-64.10984,SAN LORENZO
C0442,A Capilla De Los Remedios 6979,-31.45831,-64.09104,LOS SAUCES
C0650,Avenida Gdor. Amadeo Sabattini S/N,-31.49067,-64.0772,ITUZAINGO ANEXO
C4174,Rodriguez Peña 160,-31.410217510268996,-64.19677242636679,URQUIZA
C1434,Avenida Cangallo 3150,-31.44597,-64.11865,VILLA BUSTOS
C1408,Avenida Rafael Núñez 4826,-31.35995859647892,-64.23862695693971,COLINAS DEL CERRO
C0326,Avenida La Cordillera 3466,-31.36551,-64.2216,LAS MARGARITAS
C0314,Antonio Sáenz 5201,-31.44691,-64.1187,VILLA BUSTOS
C0298,José Ignacio De La Roza S/N,-31.446568213664136,-64.10931229591371,SAN LORENZO
C1270,Valerio Beta 7135,-31.32559,-64.26015,ARGUELLO
C0420,Eugenio Pizzolatto 7149,-31.32126,-64.26012,MERCANTIL
C0278,Tabacué 8948,-31.31835,-64.26584,COOPERATIVA 16 DE NOVIEMBRE
C0182,Avenida Rafael Núñez 6617,-31.34149,-64.25389,ARGUELLO
C0684,Ancastí 5808,-31.439612,-64.110981,VILLA BUSTOS
C0238,Ramos Mejia 2315,-31.43657,-64.12345,EMPALME
C0216,Avenida Donato Álvarez 9374,-31.316997,-64.27395,VILLA CORNU
C1238,Pedro Medrano 4929,-31.43531610108295,-64.12286682948326,EMPALME
C1220,Punilla 2026,-31.43074,-64.13174,ACOSTA
C1204,Avenida Donato Álvarez 7915,-31.33084,-64.26446,VILLA 9 DE JULIO
C1186,Cauque 7271,-31.31701,-64.26863,VILLA CORNU
C0167,Viracocha 6601,-31.343563,-64.273839,LA SALLE
C4062,Bulevar San Juan 436,-31.419159944060738,-64.1919779777527,URQUIZA
C0058,Avenida Gobernador Amadeo Sabattini 3255,-31.43281,-64.14337,JOSE IGNACIO DIAZ SECCION 1
C0034,Avenida Amadeo Sabattini 5377,-31.45509,-64.1131,SAN LORENZO
C0014,Av. Vucetich 6900-7038,-31.465,-64.09172,LOS SAUCES
C1160,Av. Vucetich 7568,-31.46507387351526,-64.08259749412538,ITUZAINGO ANEXO
C0362,Oscar Cabalén 6300,-31.33023,-64.24687,CERRITO AUTODROMO
C0346,Miguel Potel Junot 6689,-31.34584,-64.24254,LAS CORTADERAS
C1498,Ciudad De Mis Suenos S/N,-31.47891,-64.08518,ITUZAINGO ANEXO
C1382,Oscar Cabalén 6423,-31.32932,-64.24898,CERRITO AUTODROMO
C1252,Gabriel Ortega 8589,-31.321981049071564,-64.25644218921663,MERCANTIL
C0106,Avenida Octavio Pinto 3126,-31.38472,-64.22039,LAS MARGARITAS
C1448,Linco 9522,-31.31437333130885,-64.28288273513317,VILLA ALLENDE PARQUE
C1140,Avenida Amadeo Sabattini 5918,-31.46315,-64.10495,FERREYRA
C0400,Juan Manuel Fangio 7911,-31.330957943944856,-64.26242485642435,ARGUELLO
C0038,Avenida Amadeo Sabattini 5319,-31.45236,-64.11588,SAN LORENZO
C0018,Av. Vucetich 6504-6542,-31.46499,-64.09661,LOS SAUCES
C0001,Av. Vucetich 8010,-31.465001,-64.078242,ITUZAINGO ANEXO
C1146,Juan Vucetich 6467,-31.46503,-64.09737,LOS SAUCES
C4086,Bulevar Arturo Illia 642,-31.42297,-64.17829,GUEMES
C1086,Avenida Castro Barros 83,-31.404399735242688,-64.19463336467744,SAN MARTIN
C1066,Avenida Caraffa 2539,-31.38784,-64.21303,LAS MARGARITAS
C1030,Avenida Rafael Núñez 5807,-31.34936,-64.24879,CERRITO AUTODROMO
C1008,Manuel Montt 7802,-31.34205,-64.26936,LA SALLE
C7447,Obispo Carranza 2182,-31.376539,-64.171255,VILLA AZALAIS OESTE
C7439,República de Siria 998,-31.389674,-64.170493,GENERAL BUSTOS
C7425,Ángelo de Peredo 1705,-31.422136,-64.21056,CUPANI
C7414,Jerónimo Zelarrayán 700,-31.413346,-64.236154,QUINTA SANTA ANA
C7390,Avenida Don Bosco 5978,-31.420378,-64.263293,VILLA UNION
C7324,Avenida Santa Ana 4436,-31.41162,-64.243401,LAS PALMAS
C7372,Ángelo de Peredo 2822,-31.419398,-64.223859,QUINTA SANTA ANA
C7310,Paso de los Andes 200,-31.413721,-64.199719,URQUIZA
C7340,Los Tintines 199,-31.380986,-64.17221,GENERAL BUSTOS
C7289,Avenida Santa Ana 2129,-31.415896,-64.214053,ALBERDI
C7282,Avenida Santa Ana 4029,-31.41157,-64.237538,QUINTA SANTA ANA
C7687,Carlos Giménez 108,-31.36718675060882,-64.16494131088258,PARQUE LICEO SECCION 2
C7261,Alberto Gerchunoff 237,-31.36584,-64.172055,VILLA AZALAIS OESTE
C7248,Pasaje Mariano Cordero 601,-31.409619,-64.243707,LAS VIOLETAS
C7692,Avenida Santa Ana 5999,-31.411551,-64.263781,PARQUE REPUBLICA
C7219,Conrado Nale Roxlo 745,-31.361823,-64.165317,PARQUE LICEO SECCION 2
C7334,Carlos Giménez 199,-31.369252,-64.162388,PARQUE LICEO SECCION 2
C7204,Avenida Juan B. Justo 8663,-31.319126,-64.175735,GUINAZU
C7195,Avenida Juan B. Justo 6138,-31.350934,-64.176099,REMEDIOS DE ESCALADA
C7184,Maestro Marcelo López 3520,-31.439932,-64.192606,LAS FLORES
C7070,Ricardo Güiraldes 4699,-31.355424,-64.161218,PARQUE LICEO SECCION 2
C7060,Avenida Juan B. Justo 4314,-31.373608,-64.176013,VILLA AZALAIS OESTE
C7036,Avenida Duarte Quirós 2161,-31.410567,-64.212921,ALBERDI
C7026,Avenida Don Bosco 3931,-31.407907,-64.234716,QUINTA SANTA ANA
C7006,Luz Vieyra Méndez 645,-31.406726,-64.264805,LOS ROBLES
C7272,Cleto Aguirre 6597,-31.409473,-64.269043,LOS ROBLES
C4181,Avenida Monseñor Pablo Cabrera 4218,-31.36677,-64.204906,MARQUES DE SOBREMONTE
C5657,Avenida La Voz Del Interior S/N,-31.325523,-64.211655,LOS BOULEVARES
MA-00000692,Bulevar Los Alemanes 3418,-31.34317321063733,-64.21519517898561,LOS BOULEVARES
C9058,Tandil 3553,-31.442587,-64.151906,JARDIN DEL PILAR
C4723,Manuel Cardeñosa 4384,-31.358433,-64.228617,LOS BOULEVARES
S00000015,Dirección desconocida,-31.31541394733856,-64.21391844749452,LAS CORTADERAS
C4623,Concejal Felipe Belardinelli 3032,-31.446183784342377,-64.19405937194826,LAS FLORES
C4625,Ricardo Pedroni 2540,-31.378632,-64.216509,LAS MARGARITAS
C4626,Ricardo Pedroni 2676,-31.377538,-64.216311,LAS MARGARITAS
C4627,Rozas de Oquendo 3088,-31.377103,-64.217926,LAS MARGARITAS
C0092,Avenida Castro Barros 1536,-31.39231,-64.20302,VILLA PAEZ
C0110,Avenida Rafael Núñez 3535,-31.37869,-64.22411,LAS MARGARITAS
C0126,Avenida Rafael Núñez 4532,-31.36547,-64.23527,COLINAS DEL CERRO
C0050,Avenida Amadeo Sabattini 4289,-31.43458609169909,-64.13162827491762,ACOSTA
C0108,Avenida Octavio Pinto 3340,-31.38318,-64.22251,LAS MARGARITAS
C0086,Avenida Castro Barros 664,-31.39925,-64.19779,SAN MARTIN
C7050,Fray Mamerto Esquiú 1194,-31.404811807316666,-64.17455434799196,GENERAL PUEYRREDON
C7352,Félix Frias 1101,-31.40515977788121,-64.17310595512392,GENERAL PUEYRREDON
C7165,Avenida Juan B. Justo 7057,-31.33477,-64.175874,REMEDIOS DE ESCALADA
C0010,Av. Vucetich 7194-7248,-31.46503,-64.08724,ITUZAINGO ANEXO
C1156,Juan Vucetich 7350,-31.46537,-64.08561,ITUZAINGO ANEXO
C1116,Avenida Amadeo Sabattini 4294,-31.43463,-64.13176,ACOSTA
C1080,Avenida Castro Barros 921,-31.39652,-64.20037,SAN MARTIN
C1028,Avenida Rafael Núñez 6015,-31.34758,-64.24985,CERRITO AUTODROMO
C1012,José María Morelos 7487,-31.34182,-64.26602,LA SALLE
C7446,Obispo Carranza 1996,-31.378033,-64.171411,GENERAL BUSTOS
C7437,República de Siria 584,-31.394015,-64.172296,GENERAL BUSTOS
C7424,Avenida Pueyrredón 1917,-31.420547,-64.212706,CUPANI
C7413,Jerónimo Zelarrayán 604,-31.411652,-64.2358,QUINTA SANTA ANA
C7403,Alto Alegre 1395,-31.422671,-64.263813,VILLA UNION
C7389,Sargento Gómez 5774,-31.420396,-64.2612,VILLA UNION
C7323,Avenida Santa Ana 4322,-31.411734,-64.241486,LAS PALMAS
C2188,Avenida Pueyrredón 2676,-31.419783,-64.220987,QUINTA SANTA ANA
C7309,27 de Abril 840,-31.413735,-64.195738,URQUIZA
C7339,Toledo 1899,-31.378889,-64.172215,GENERAL BUSTOS
C7269,José de Olmedo 799,-31.364594,-64.166111,PARQUE LICEO SECCION 2
C7259,Julio Arboleda 2767,-31.370246,-64.172752,VILLA AZALAIS OESTE
C7249,Avenida Don Bosco 4499,-31.406304,-64.24279,LAS VIOLETAS
C7278,Alto Alegre 922,-31.412952,-64.263893,PARQUE REPUBLICA
C7233,Falucho 400,-31.405389,-64.243841,LAS VIOLETAS
C7225,Pablo Neruda 88,-31.367924,-64.174131,VILLA AZALAIS OESTE
C7220,Conrado Nale Roxlo 509,-31.361333,-64.16816,PARQUE LICEO SECCION 2
C7595,Carlos Giménez 21,-31.366065,-64.166363,VILLA AZALAIS OESTE
C7331,José Luis Pons 1101,-31.366266,-64.153644,GENERAL MOSCONI
C7201,Avenida Juan B. Justo 7412,-31.330174,-64.175659,REMEDIOS DE ESCALADA
C7787,Avenida Ciudad De Valparaíso S/N,-31.438692,-64.185954,VILLA REVOL
C7168,Aarón de Anchorena 5517,-31.35273,-64.17648,VILLA AZALAIS OESTE
C7161,Avenida Juan B. Justo 8600,-31.32018,-64.175928,GUINAZU
C7066,Alfonsina Storni 226,-31.353944,-64.172489,PARQUE LICEO SECCION 2
C7056,Avenida Juan B. Justo 3460,-31.385003,-64.175922,GENERAL BUSTOS
C7046,Avenida Emilio Olmos 96,-31.414129,-64.18192,URQUIZA
C7032,Avenida Duarte Quirós 2913,-31.407774,-64.221767,ALBERDI
C7022,Avenida Don Bosco 4471,-31.406227,-64.24242,LAS VIOLETAS
C7017,Avenida Don Bosco 5231,-31.401699,-64.252225,LAS VIOLETAS
C7013,Guillermo Lewis 5834,-31.398044,-64.259934,LOS ROBLES
C7213,Curunao 778,-31.40982062763237,-64.25875425338747,PARQUE REPUBLICA
C7277,Alto Alegre 850,-31.411377,-64.263958,PARQUE REPUBLICA
C4183,Avenida Monseñor Pablo Cabrera 4676,-31.361489,-64.203817,MARQUES DE SOBREMONTE
C4558,Avenida Zárate 2051,-31.375843,-64.201065,ANA MARIA ZUMARAN
C4165,Avenida Pablo Ricchieri 2419,-31.439575,-64.176325,VILLA REVOL
C0020,Av. Vucetich 6300-6348,-31.46499,-64.09945,LOS SAUCES
C1163,Juan Vucetich 7899,-31.465078,-64.078563,ITUZAINGO ANEXO
C1144,Juan Vucetich 6349,-31.46503,-64.09906,LOS SAUCES
C1018,Heriberto Martínez 7272,-31.33733,-64.26264,VILLA 9 DE JULIO
C7451,Avenida Florencio Parravicini 3064,-31.37092,-64.166304,VILLA AZALAIS OESTE
C7896,Río Negro 819,-31.419448,-64.208302,CUPANI
